BCC Fe edge dislocation + rigid particle

17136 atoms
2 atom types

0.0 64.2923836376 xlo xhi
0.0 64.6086294397 ylo yhi
0.0 48.9586250987 zlo zhi

Masses

1 55.845
2 55.845

Atoms # atomic

483 1 5.76982930 20.19019670 2.33136310
484 1 4.94556797 20.19019670 -0.00000000
485 1 7.41835196 20.19019670 0.00000000
486 1 0.82426133 18.17117703 12.82249705
487 1 -0.00000000 18.17117703 10.49113395
488 1 2.47278399 18.17117703 10.49113395
489 1 1.64852266 18.17117703 8.15977085
490 1 4.12130664 18.17117703 8.15977085
491 1 3.29704531 18.17117703 5.82840775
492 1 5.76982930 18.17117703 5.82840775
493 1 4.94556797 18.17117703 3.49704465
494 1 7.41835196 18.17117703 3.49704465
495 1 6.59409063 18.17117703 1.16568155
496 1 9.06687462 18.17117703 1.16568155
497 1 0.82426133 16.15215736 16.31954170
498 1 -0.00000000 16.15215736 13.98817860
499 1 2.47278399 16.15215736 13.98817860
500 1 1.64852266 16.15215736 11.65681550
501 1 4.12130664 16.15215736 11.65681550
502 1 3.29704531 16.15215736 9.32545240
503 1 5.76982930 16.15215736 9.32545240
504 1 4.94556797 16.15215736 6.99408930
505 1 7.41835196 16.15215736 6.99408930
506 1 6.59409063 16.15215736 4.66272620
507 1 9.06687462 16.15215736 4.66272620
508 1 8.24261329 16.15215736 2.33136310
509 1 10.71539727 16.15215736 2.33136310
510 1 9.89113594 16.15215736 -0.00000000
511 1 12.36391993 16.15215736 -0.00000000
512 1 0.82426133 14.13313769 19.81658635
513 1 -0.00000000 14.13313769 17.48522325
514 1 2.47278399 14.13313769 17.48522325
515 1 1.64852266 14.13313769 15.15386015
516 1 4.12130664 14.13313769 15.15386015
517 1 3.29704531 14.13313769 12.82249705
518 1 5.76982930 14.13313769 12.82249705
519 1 4.94556797 14.13313769 10.49113395
520 1 7.41835196 14.13313769 10.49113395
521 1 6.59409063 14.13313769 8.15977085
522 1 9.06687462 14.13313769 8.15977085
523 1 8.24261329 14.13313769 5.82840775
524 1 10.71539727 14.13313769 5.82840775
525 1 9.89113594 14.13313769 3.49704465
526 1 12.36391993 14.13313769 3.49704465
527 1 11.53965860 14.13313769 1.16568155
528 1 14.01244259 14.13313769 1.16568155
529 1 0.82426133 12.11411802 23.31363100
530 1 -0.00000000 12.11411802 20.98226790
531 1 2.47278399 12.11411802 20.98226790
532 1 1.64852266 12.11411802 18.65090480
533 1 4.12130664 12.11411802 18.65090480
534 1 3.29704531 12.11411802 16.31954170
535 1 5.76982930 12.11411802 16.31954170
536 1 4.94556797 12.11411802 13.98817860
537 1 7.41835196 12.11411802 13.98817860
538 1 6.59409063 12.11411802 11.65681550
539 1 9.06687462 12.11411802 11.65681550
540 1 8.24261329 12.11411802 9.32545240
541 1 10.71539727 12.11411802 9.32545240
542 1 9.89113594 12.11411802 6.99408930
543 1 12.36391993 12.11411802 6.99408930
544 1 11.53965860 12.11411802 4.66272620
545 1 14.01244259 12.11411802 4.66272620
546 1 13.18818126 12.11411802 2.33136310
547 1 15.66096525 12.11411802 2.33136310
548 1 14.83670392 12.11411802 0.00000000
549 1 17.30948790 12.11411802 0.00000000
550 1 0.82426133 10.09509835 26.81067565
551 1 -0.00000000 10.09509835 24.47931255
552 1 2.47278399 10.09509835 24.47931255
553 1 1.64852266 10.09509835 22.14794945
554 1 4.12130664 10.09509835 22.14794945
555 1 3.29704531 10.09509835 19.81658635
556 1 5.76982930 10.09509835 19.81658635
557 1 4.94556797 10.09509835 17.48522325
558 1 7.41835196 10.09509835 17.48522325
559 1 6.59409063 10.09509835 15.15386015
560 1 9.06687462 10.09509835 15.15386015
561 1 8.24261329 10.09509835 12.82249705
562 1 10.71539727 10.09509835 12.82249705
563 1 9.89113594 10.09509835 10.49113395
564 1 12.36391993 10.09509835 10.49113395
565 1 11.53965860 10.09509835 8.15977085
566 1 14.01244259 10.09509835 8.15977085
567 1 13.18818126 10.09509835 5.82840775
568 1 15.66096525 10.09509835 5.82840775
569 1 14.83670392 10.09509835 3.49704465
570 1 17.30948790 10.09509835 3.49704465
571 1 16.48522657 10.09509835 1.16568155
572 1 18.95801056 10.09509835 1.16568155
573 1 0.82426133 8.07607868 30.30772030
574 1 -0.00000000 8.07607868 27.97635720
575 1 2.47278399 8.07607868 27.97635720
576 1 1.64852266 8.07607868 25.64499410
577 1 4.12130664 8.07607868 25.64499410
578 1 3.29704531 8.07607868 23.31363100
579 1 5.76982930 8.07607868 23.31363100
580 1 4.94556797 8.07607868 20.98226790
581 1 7.41835196 8.07607868 20.98226790
582 1 6.59409063 8.07607868 18.65090480
583 1 9.06687462 8.07607868 18.65090480
584 1 8.24261329 8.07607868 16.31954170
585 1 10.71539727 8.07607868 16.31954170
586 1 9.89113594 8.07607868 13.98817860
587 1 12.36391993 8.07607868 13.98817860
588 1 11.53965860 8.07607868 11.65681550
589 1 14.01244259 8.07607868 11.65681550
590 1 13.18818126 8.07607868 9.32545240
591 1 15.66096525 8.07607868 9.32545240
592 1 14.83670392 8.07607868 6.99408930
593 1 17.30948790 8.07607868 6.99408930
594 1 16.48522657 8.07607868 4.66272620
595 1 18.95801056 8.07607868 4.66272620
596 1 18.13374923 8.07607868 2.33136310
597 1 20.60653322 8.07607868 2.33136310
598 1 19.78227189 8.07607868 -0.00000000
599 1 22.25505587 8.07607868 -0.00000000
600 1 0.82426133 6.05705901 33.80476495
601 1 -0.00000000 6.05705901 31.47340185
602 1 2.47278399 6.05705901 31.47340185
603 1 1.64852266 6.05705901 29.14203875
604 1 4.12130664 6.05705901 29.14203875
605 1 3.29704531 6.05705901 26.81067565
606 1 5.76982930 6.05705901 26.81067565
607 1 4.94556797 6.05705901 24.47931255
608 1 7.41835196 6.05705901 24.47931255
609 1 6.59409063 6.05705901 22.14794945
610 1 9.06687462 6.05705901 22.14794945
611 1 8.24261329 6.05705901 19.81658635
612 1 10.71539727 6.05705901 19.81658635
613 1 9.89113594 6.05705901 17.48522325
614 1 12.36391993 6.05705901 17.48522325
615 1 11.53965860 6.05705901 15.15386015
616 1 14.01244259 6.05705901 15.15386015
617 1 13.18818126 6.05705901 12.82249705
618 1 15.66096525 6.05705901 12.82249705
619 1 14.83670392 6.05705901 10.49113395
620 1 17.30948790 6.05705901 10.49113395
